{'depth': 104, 'type': 'start', 'count': 0}
{'depth': 4021, 'type': 'increase', 'count': 821}
{'depth': 4027, 'type': 'increase', 'count': 822}
{'depth': 4031, 'type': 'increase', 'count': 823}
{'depth': 4038, 'type': 'increase', 'count': 824}
{'depth': 4039, 'type': 'increase', 'count': 825}
{'depth': 4043, 'type': 'increase', 'count': 826}
{'depth': 4040, 'type': 'decrease', 'count': 826}
{'depth': 4036, 'type': 'decrease', 'count': 826}
{'depth': 4049, 'type': 'increase', 'count': 827}
{'depth': 4050, 'type': 'increase', 'count': 828}
{'depth': 4075, 'type': 'increase', 'count': 829}
{'depth': 4077, 'type': 'increase', 'count': 830}
{'depth': 4079, 'type': 'increase', 'count': 831}
{'depth': 4061, 'type': 'decrease', 'count': 831}
{'depth': 4060, 'type': 'decrease', 'count': 831}
{'depth': 4062, 'type': 'increase', 'count': 832}
{'depth': 4059, 'type': 'decrease', 'count': 832}
{'depth': 4050, 'type': 'decrease', 'count': 832}
{'depth': 4052, 'type': 'increase', 'count': 833}
{'depth': 4053, 'type': 'increase', 'count': 834}
{'depth': 4094, 'type': 'increase', 'count': 835}
{'depth': 4097, 'type': 'increase', 'count': 836}
{'depth': 4106, 'type': 'increase', 'count': 837}
{'depth': 4107, 'type': 'increase', 'count': 838}
{'depth': 4108, 'type': 'increase', 'count': 839}
{'depth': 4112, 'type': 'increase', 'count': 840}
{'depth': 4118, 'type': 'increase', 'count': 841}
{'depth': 4122, 'type': 'increase', 'count': 842}
{'depth': 4125, 'type': 'increase', 'count': 843}
{'depth': 4124, 'type': 'decrease', 'count': 843}
{'depth': 4126, 'type': 'increase', 'count': 844}
{'depth': 4127, 'type': 'increase', 'count': 845}
{'depth': 4129, 'type': 'increase', 'count': 846}
{'depth': 4130, 'type': 'increase', 'count': 847}
{'depth': 4131, 'type': 'increase', 'count': 848}
{'depth': 4139, 'type': 'increase', 'count': 849}
{'depth': 4163, 'type': 'increase', 'count': 850}
{'depth': 4164, 'type': 'increase', 'count': 851}
{'depth': 4169, 'type': 'increase', 'count': 852}
{'depth': 4168, 'type': 'decrease', 'count': 852}
{'depth': 4176, 'type': 'increase', 'count': 853}
{'depth': 4177, 'type': 'increase', 'count': 854}
{'depth': 4175, 'type': 'decrease', 'count': 854}
{'depth': 4177, 'type': 'increase', 'count': 855}
{'depth': 4183, 'type': 'increase', 'count': 856}
{'depth': 4186, 'type': 'increase', 'count': 857}
{'depth': 4188, 'type': 'increase', 'count': 858}
{'depth': 4194, 'type': 'increase', 'count': 859}
{'depth': 4173, 'type': 'decrease', 'count': 859}
{'depth': 4163, 'type': 'decrease', 'count': 859}
{'depth': 4168, 'type': 'increase', 'count': 860}
{'depth': 4198, 'type': 'increase', 'count': 861}
{'depth': 4201, 'type': 'increase', 'count': 862}
{'depth': 4202, 'type': 'increase', 'count': 863}
{'depth': 4205, 'type': 'increase', 'count': 864}
{'depth': 4177, 'type': 'decrease', 'count': 864}
{'depth': 4178, 'type': 'increase', 'count': 865}
{'depth': 4181, 'type': 'increase', 'count': 866}
{'depth': 4180, 'type': 'decrease', 'count': 866}
{'depth': 4211, 'type': 'increase', 'count': 867}
{'depth': 4214, 'type': 'increase', 'count': 868}
{'depth': 4215, 'type': 'increase', 'count': 869}
{'depth': 4218, 'type': 'increase', 'count': 870}
{'depth': 4219, 'type': 'increase', 'count': 871}
{'depth': 4218, 'type': 'decrease', 'count': 871}
{'depth': 4215, 'type': 'decrease', 'count': 871}
{'depth': 4220, 'type': 'increase', 'count': 872}
{'depth': 4230, 'type': 'increase', 'count': 873}
{'depth': 4231, 'type': 'increase', 'count': 874}
{'depth': 4232, 'type': 'increase', 'count': 875}
{'depth': 4276, 'type': 'increase', 'count': 876}
{'depth': 4281, 'type': 'increase', 'count': 877}
{'depth': 4288, 'type': 'increase', 'count': 878}
{'depth': 4289, 'type': 'increase', 'count': 879}
{'depth': 4291, 'type': 'increase', 'count': 880}
{'depth': 4293, 'type': 'increase', 'count': 881}
{'depth': 4297, 'type': 'increase', 'count': 882}
{'depth': 4304, 'type': 'increase', 'count': 883}
{'depth': 4319, 'type': 'increase', 'count': 884}
{'depth': 4330, 'type': 'increase', 'count': 885}
{'depth': 4337, 'type': 'increase', 'count': 886}
{'depth': 4343, 'type': 'increase', 'count': 887}
{'depth': 4353, 'type': 'increase', 'count': 888}
{'depth': 4360, 'type': 'increase', 'count': 889}
{'depth': 4361, 'type': 'increase', 'count': 890}
{'depth': 4377, 'type': 'increase', 'count': 891}
{'depth': 4402, 'type': 'increase', 'count': 892}
{'depth': 4401, 'type': 'decrease', 'count': 892}
{'depth': 4424, 'type': 'increase', 'count': 893}
{'depth': 4429, 'type': 'increase', 'count': 894}
{'depth': 4445, 'type': 'increase', 'count': 895}
{'depth': 4452, 'type': 'increase', 'count': 896}
{'depth': 4456, 'type': 'increase', 'count': 897}
{'depth': 4460, 'type': 'increase', 'count': 898}
{'depth': 4457, 'type': 'decrease', 'count': 898}
{'depth': 4434, 'type': 'decrease', 'count': 898}
{'depth': 4436, 'type': 'increase', 'count': 899}
{'depth': 4438, 'type': 'increase', 'count': 900}
{'depth': 4441, 'type': 'increase', 'count': 901}
{'depth': 4442, 'type': 'increase', 'count': 902}
{'depth': 4437, 'type': 'decrease', 'count': 902}
{'depth': 4439, 'type': 'increase', 'count': 903}
{'depth': 4446, 'type': 'increase', 'count': 904}
{'depth': 4447, 'type': 'increase', 'count': 905}
{'depth': 4457, 'type': 'increase', 'count': 906}
{'depth': 4456, 'type': 'decrease', 'count': 906}
{'depth': 4454, 'type': 'decrease', 'count': 906}
{'depth': 4455, 'type': 'increase', 'count': 907}
{'depth': 4456, 'type': 'increase', 'count': 908}
{'depth': 4461, 'type': 'increase', 'count': 909}
{'depth': 4473, 'type': 'increase', 'count': 910}
{'depth': 4471, 'type': 'decrease', 'count': 910}
{'depth': 4473, 'type': 'increase', 'count': 911}
{'depth': 4481, 'type': 'increase', 'count': 912}
{'depth': 4495, 'type': 'increase', 'count': 913}
{'depth': 4498, 'type': 'increase', 'count': 914}
{'depth': 4504, 'type': 'increase', 'count': 915}
{'depth': 4511, 'type': 'increase', 'count': 916}
{'depth': 4520, 'type': 'increase', 'count': 917}
{'depth': 4541, 'type': 'increase', 'count': 918}
{'depth': 4540, 'type': 'decrease', 'count': 918}
{'depth': 4561, 'type': 'increase', 'count': 919}
{'depth': 4572, 'type': 'increase', 'count': 920}
{'depth': 4577, 'type': 'increase', 'count': 921}
{'depth': 4578, 'type': 'increase', 'count': 922}
{'depth': 4577, 'type': 'decrease', 'count': 922}
{'depth': 4572, 'type': 'decrease', 'count': 922}
{'depth': 4575, 'type': 'increase', 'count': 923}
{'depth': 4582, 'type': 'increase', 'count': 924}
{'depth': 4608, 'type': 'increase', 'count': 925}
{'depth': 4617, 'type': 'increase', 'count': 926}
{'depth': 4623, 'type': 'increase', 'count': 927}
{'depth': 4625, 'type': 'increase', 'count': 928}
{'depth': 4635, 'type': 'increase', 'count': 929}
{'depth': 4640, 'type': 'increase', 'count': 930}
{'depth': 4673, 'type': 'increase', 'count': 931}
{'depth': 4675, 'type': 'increase', 'count': 932}
{'depth': 4676, 'type': 'increase', 'count': 933}
{'depth': 4692, 'type': 'increase', 'count': 934}
{'depth': 4687, 'type': 'decrease', 'count': 934}
{'depth': 4688, 'type': 'increase', 'count': 935}
{'depth': 4692, 'type': 'increase', 'count': 936}
{'depth': 4703, 'type': 'increase', 'count': 937}
{'depth': 4685, 'type': 'decrease', 'count': 937}
{'depth': 4674, 'type': 'decrease', 'count': 937}
{'depth': 4693, 'type': 'increase', 'count': 938}
{'depth': 4708, 'type': 'increase', 'count': 939}
{'depth': 4703, 'type': 'decrease', 'count': 939}
{'depth': 4693, 'type': 'decrease', 'count': 939}
{'depth': 4681, 'type': 'decrease', 'count': 939}
{'depth': 4682, 'type': 'increase', 'count': 940}
{'depth': 4696, 'type': 'increase', 'count': 941}
{'depth': 4722, 'type': 'increase', 'count': 942}
{'depth': 4729, 'type': 'increase', 'count': 943}
{'depth': 4732, 'type': 'increase', 'count': 944}
{'depth': 4739, 'type': 'increase', 'count': 945}
{'depth': 4740, 'type': 'increase', 'count': 946}
{'depth': 4744, 'type': 'increase', 'count': 947}
{'depth': 4750, 'type': 'increase', 'count': 948}
{'depth': 4751, 'type': 'increase', 'count': 949}
{'depth': 4752, 'type': 'increase', 'count': 950}
{'depth': 4751, 'type': 'decrease', 'count': 950}
{'depth': 4744, 'type': 'decrease', 'count': 950}
{'depth': 4746, 'type': 'increase', 'count': 951}
{'depth': 4749, 'type': 'increase', 'count': 952}
{'depth': 4754, 'type': 'increase', 'count': 953}
{'depth': 4758, 'type': 'increase', 'count': 954}
{'depth': 4748, 'type': 'decrease', 'count': 954}
{'depth': 4749, 'type': 'increase', 'count': 955}
{'depth': 4760, 'type': 'increase', 'count': 956}
{'depth': 4759, 'type': 'decrease', 'count': 956}
{'depth': 4761, 'type': 'increase', 'count': 957}
{'depth': 4757, 'type': 'decrease', 'count': 957}
{'depth': 4767, 'type': 'increase', 'count': 958}
{'depth': 4779, 'type': 'increase', 'count': 959}
{'depth': 4771, 'type': 'decrease', 'count': 959}
{'depth': 4772, 'type': 'increase', 'count': 960}
{'depth': 4774, 'type': 'increase', 'count': 961}
{'depth': 4773, 'type': 'decrease', 'count': 961}
{'depth': 4791, 'type': 'increase', 'count': 962}
{'depth': 4792, 'type': 'increase', 'count': 963}
{'depth': 4790, 'type': 'decrease', 'count': 963}
{'depth': 4797, 'type': 'increase', 'count': 964}
{'depth': 4790, 'type': 'decrease', 'count': 964}
{'depth': 4800, 'type': 'increase', 'count': 965}
{'depth': 4810, 'type': 'increase', 'count': 966}
{'depth': 4836, 'type': 'increase', 'count': 967}
{'depth': 4830, 'type': 'decrease', 'count': 967}
{'depth': 4826, 'type': 'decrease', 'count': 967}
{'depth': 4828, 'type': 'increase', 'count': 968}
{'depth': 4838, 'type': 'increase', 'count': 969}
{'depth': 4836, 'type': 'decrease', 'count': 969}
{'depth': 4840, 'type': 'increase', 'count': 970}
{'depth': 4846, 'type': 'increase', 'count': 971}
{'depth': 4848, 'type': 'increase', 'count': 972}
{'depth': 4863, 'type': 'increase', 'count': 973}
{'depth': 4865, 'type': 'increase', 'count': 974}
{'depth': 4867, 'type': 'increase', 'count': 975}
{'depth': 4880, 'type': 'increase', 'count': 976}
{'depth': 4883, 'type': 'increase', 'count': 977}
{'depth': 4892, 'type': 'increase', 'count': 978}
{'depth': 4908, 'type': 'increase', 'count': 979}
{'depth': 4905, 'type': 'decrease', 'count': 979}
{'depth': 4909, 'type': 'increase', 'count': 980}
{'depth': 4890, 'type': 'decrease', 'count': 980}
{'depth': 4891, 'type': 'increase', 'count': 981}
{'depth': 4882, 'type': 'decrease', 'count': 981}
{'depth': 4889, 'type': 'increase', 'count': 982}
{'depth': 4898, 'type': 'increase', 'count': 983}
{'depth': 4900, 'type': 'increase', 'count': 984}
{'depth': 4903, 'type': 'increase', 'count': 985}
{'depth': 4909, 'type': 'increase', 'count': 986}
{'depth': 4913, 'type': 'increase', 'count': 987}
{'depth': 4919, 'type': 'increase', 'count': 988}
{'depth': 4920, 'type': 'increase', 'count': 989}
{'depth': 4922, 'type': 'increase', 'count': 990}
{'depth': 4915, 'type': 'decrease', 'count': 990}
{'depth': 4922, 'type': 'increase', 'count': 991}
{'depth': 4923, 'type': 'increase', 'count': 992}
{'depth': 4944, 'type': 'increase', 'count': 993}
{'depth': 4960, 'type': 'increase', 'count': 994}
{'depth': 4978, 'type': 'increase', 'count': 995}
{'depth': 4979, 'type': 'increase', 'count': 996}
{'depth': 4983, 'type': 'increase', 'count': 997}
{'depth': 5006, 'type': 'increase', 'count': 998}
{'depth': 5009, 'type': 'increase', 'count': 999}
{'depth': 5012, 'type': 'increase', 'count': 1000}
{'depth': 5011, 'type': 'decrease', 'count': 1000}
{'depth': 5023, 'type': 'increase', 'count': 1001}
{'depth': 5045, 'type': 'increase', 'count': 1002}
{'depth': 5010, 'type': 'decrease', 'count': 1002}
{'depth': 5026, 'type': 'increase', 'count': 1003}
{'depth': 5027, 'type': 'increase', 'count': 1004}
{'depth': 5030, 'type': 'increase', 'count': 1005}
{'depth': 5049, 'type': 'increase', 'count': 1006}
{'depth': 5055, 'type': 'increase', 'count': 1007}
{'depth': 5053, 'type': 'decrease', 'count': 1007}
{'depth': 5068, 'type': 'increase', 'count': 1008}
{'depth': 5069, 'type': 'increase', 'count': 1009}
{'depth': 5077, 'type': 'increase', 'count': 1010}
{'depth': 5083, 'type': 'increase', 'count': 1011}
{'depth': 5084, 'type': 'increase', 'count': 1012}
{'depth': 5087, 'type': 'increase', 'count': 1013}
{'depth': 5094, 'type': 'increase', 'count': 1014}
{'depth': 5093, 'type': 'decrease', 'count': 1014}
{'depth': 5101, 'type': 'increase', 'count': 1015}
{'depth': 5108, 'type': 'increase', 'count': 1016}
{'depth': 5110, 'type': 'increase', 'count': 1017}
{'depth': 5111, 'type': 'increase', 'count': 1018}
{'depth': 5116, 'type': 'increase', 'count': 1019}
{'depth': 5118, 'type': 'increase', 'count': 1020}
{'depth': 5121, 'type': 'increase', 'count': 1021}
{'depth': 5153, 'type': 'increase', 'count': 1022}
{'depth': 5155, 'type': 'increase', 'count': 1023}
{'depth': 5156, 'type': 'increase', 'count': 1024}
{'depth': 5157, 'type': 'increase', 'count': 1025}
{'depth': 5150, 'type': 'decrease', 'count': 1025}
{'depth': 5171, 'type': 'increase', 'count': 1026}
{'depth': 5172, 'type': 'increase', 'count': 1027}
{'depth': 5180, 'type': 'increase', 'count': 1028}
{'depth': 5191, 'type': 'increase', 'count': 1029}
{'depth': 5185, 'type': 'decrease', 'count': 1029}
{'depth': 5194, 'type': 'increase', 'count': 1030}
{'depth': 5218, 'type': 'increase', 'count': 1031}
{'depth': 5221, 'type': 'increase', 'count': 1032}
{'depth': 5216, 'type': 'decrease', 'count': 1032}
{'depth': 5224, 'type': 'increase', 'count': 1033}
{'depth': 5225, 'type': 'increase', 'count': 1034}
{'depth': 5226, 'type': 'increase', 'count': 1035}
{'depth': 5225, 'type': 'decrease', 'count': 1035}
{'depth': 5231, 'type': 'increase', 'count': 1036}
{'depth': 5227, 'type': 'decrease', 'count': 1036}
{'depth': 5228, 'type': 'increase', 'count': 1037}
{'depth': 5223, 'type': 'decrease', 'count': 1037}
{'depth': 5247, 'type': 'increase', 'count': 1038}
{'depth': 5245, 'type': 'decrease', 'count': 1038}
{'depth': 5246, 'type': 'increase', 'count': 1039}
{'depth': 5260, 'type': 'increase', 'count': 1040}
{'depth': 5287, 'type': 'increase', 'count': 1041}
{'depth': 5281, 'type': 'decrease', 'count': 1041}
{'depth': 5285, 'type': 'increase', 'count': 1042}
{'depth': 5287, 'type': 'increase', 'count': 1043}
{'depth': 5291, 'type': 'increase', 'count': 1044}
{'depth': 5302, 'type': 'increase', 'count': 1045}
{'depth': 5303, 'type': 'increase', 'count': 1046}
{'depth': 5304, 'type': 'increase', 'count': 1047}
{'depth': 5302, 'type': 'decrease', 'count': 1047}
{'depth': 5310, 'type': 'increase', 'count': 1048}
{'depth': 5321, 'type': 'increase', 'count': 1049}
{'depth': 5317, 'type': 'decrease', 'count': 1049}
{'depth': 5326, 'type': 'increase', 'count': 1050}
{'depth': 5327, 'type': 'increase', 'count': 1051}
{'depth': 5329, 'type': 'increase', 'count': 1052}
{'depth': 5307, 'type': 'decrease', 'count': 1052}
{'depth': 5310, 'type': 'increase', 'count': 1053}
{'depth': 5313, 'type': 'increase', 'count': 1054}
{'depth': 5336, 'type': 'increase', 'count': 1055}
{'depth': 5358, 'type': 'increase', 'count': 1056}
{'depth': 5367, 'type': 'increase', 'count': 1057}
{'depth': 5369, 'type': 'increase', 'count': 1058}
{'depth': 5375, 'type': 'increase', 'count': 1059}
{'depth': 5379, 'type': 'increase', 'count': 1060}
{'depth': 5368, 'type': 'decrease', 'count': 1060}
{'depth': 5370, 'type': 'increase', 'count': 1061}
{'depth': 5371, 'type': 'increase', 'count': 1062}
{'depth': 5372, 'type': 'increase', 'count': 1063}
{'depth': 5377, 'type': 'increase', 'count': 1064}
{'depth': 5383, 'type': 'increase', 'count': 1065}
{'depth': 5384, 'type': 'increase', 'count': 1066}
{'depth': 5389, 'type': 'increase', 'count': 1067}
{'depth': 5402, 'type': 'increase', 'count': 1068}
{'depth': 5404, 'type': 'increase', 'count': 1069}
{'depth': 5397, 'type': 'decrease', 'count': 1069}
{'depth': 5400, 'type': 'increase', 'count': 1070}
{'depth': 5402, 'type': 'increase', 'count': 1071}
{'depth': 5403, 'type': 'increase', 'count': 1072}
{'depth': 5396, 'type': 'decrease', 'count': 1072}
{'depth': 5400, 'type': 'increase', 'count': 1073}
{'depth': 5391, 'type': 'decrease', 'count': 1073}
{'depth': 5394, 'type': 'increase', 'count': 1074}
{'depth': 5400, 'type': 'increase', 'count': 1075}
{'depth': 5386, 'type': 'decrease', 'count': 1075}
{'depth': 5382, 'type': 'decrease', 'count': 1075}
{'depth': 5389, 'type': 'increase', 'count': 1076}
{'depth': 5385, 'type': 'decrease', 'count': 1076}
{'depth': 5386, 'type': 'increase', 'count': 1077}
{'depth': 5388, 'type': 'increase', 'count': 1078}
{'depth': 5390, 'type': 'increase', 'count': 1079}
{'depth': 5391, 'type': 'increase', 'count': 1080}
{'depth': 5397, 'type': 'increase', 'count': 1081}
{'depth': 5401, 'type': 'increase', 'count': 1082}
{'depth': 5403, 'type': 'increase', 'count': 1083}
{'depth': 5405, 'type': 'increase', 'count': 1084}
{'depth': 5409, 'type': 'increase', 'count': 1085}
{'depth': 5412, 'type': 'increase', 'count': 1086}
{'depth': 5431, 'type': 'increase', 'count': 1087}
{'depth': 5435, 'type': 'increase', 'count': 1088}
{'depth': 5440, 'type': 'increase', 'count': 1089}
{'depth': 5457, 'type': 'increase', 'count': 1090}
{'depth': 5454, 'type': 'decrease', 'count': 1090}
{'depth': 5422, 'type': 'decrease', 'count': 1090}
{'depth': 5423, 'type': 'increase', 'count': 1091}
{'depth': 5424, 'type': 'increase', 'count': 1092}
{'depth': 5423, 'type': 'decrease', 'count': 1092}
{'depth': 5426, 'type': 'increase', 'count': 1093}
{'depth': 5417, 'type': 'decrease', 'count': 1093}
{'depth': 5420, 'type': 'increase', 'count': 1094}
{'depth': 5424, 'type': 'increase', 'count': 1095}
{'depth': 5422, 'type': 'decrease', 'count': 1095}
{'depth': 5447, 'type': 'increase', 'count': 1096}
{'depth': 5446, 'type': 'decrease', 'count': 1096}
{'depth': 5455, 'type': 'increase', 'count': 1097}
{'depth': 5460, 'type': 'increase', 'count': 1098}
{'depth': 5472, 'type': 'increase', 'count': 1099}
{'depth': 5475, 'type': 'increase', 'count': 1100}
{'depth': 5482, 'type': 'increase', 'count': 1101}
{'depth': 5483, 'type': 'increase', 'count': 1102}
{'depth': 5485, 'type': 'increase', 'count': 1103}
{'depth': 5493, 'type': 'increase', 'count': 1104}
{'depth': 5494, 'type': 'increase', 'count': 1105}
{'depth': 5500, 'type': 'increase', 'count': 1106}
{'depth': 5512, 'type': 'increase', 'count': 1107}
{'depth': 5519, 'type': 'increase', 'count': 1108}
{'depth': 5539, 'type': 'increase', 'count': 1109}
{'depth': 5550, 'type': 'increase', 'count': 1110}
{'depth': 5554, 'type': 'increase', 'count': 1111}
{'depth': 5561, 'type': 'increase', 'count': 1112}
{'depth': 5571, 'type': 'increase', 'count': 1113}
{'depth': 5597, 'type': 'increase', 'count': 1114}
{'depth': 5598, 'type': 'increase', 'count': 1115}
{'depth': 5579, 'type': 'decrease', 'count': 1115}
{'depth': 5584, 'type': 'increase', 'count': 1116}
{'depth': 5589, 'type': 'increase', 'count': 1117}
{'depth': 5591, 'type': 'increase', 'count': 1118}
{'depth': 5592, 'type': 'increase', 'count': 1119}
{'depth': 5593, 'type': 'increase', 'count': 1120}
{'depth': 5594, 'type': 'increase', 'count': 1121}
{'depth': 5616, 'type': 'increase', 'count': 1122}
{'depth': 5618, 'type': 'increase', 'count': 1123}
{'depth': 5628, 'type': 'increase', 'count': 1124}
{'depth': 5630, 'type': 'increase', 'count': 1125}
{'depth': 5617, 'type': 'decrease', 'count': 1125}
{'depth': 5625, 'type': 'increase', 'count': 1126}
{'depth': 5626, 'type': 'increase', 'count': 1127}
{'depth': 5655, 'type': 'increase', 'count': 1128}
{'depth': 5654, 'type': 'decrease', 'count': 1128}
{'depth': 5663, 'type': 'increase', 'count': 1129}
{'depth': 5673, 'type': 'increase', 'count': 1130}
{'depth': 5670, 'type': 'decrease', 'count': 1130}
{'depth': 5669, 'type': 'decrease', 'count': 1130}
{'depth': 5661, 'type': 'decrease', 'count': 1130}
{'depth': 5660, 'type': 'decrease', 'count': 1130}
{'depth': 5665, 'type': 'increase', 'count': 1131}
{'depth': 5669, 'type': 'increase', 'count': 1132}
{'depth': 5667, 'type': 'decrease', 'count': 1132}
{'depth': 5675, 'type': 'increase', 'count': 1133}
{'depth': 5677, 'type': 'increase', 'count': 1134}
{'depth': 5679, 'type': 'increase', 'count': 1135}
{'depth': 5680, 'type': 'increase', 'count': 1136}
{'depth': 5703, 'type': 'increase', 'count': 1137}
{'depth': 5709, 'type': 'increase', 'count': 1138}
{'depth': 5710, 'type': 'increase', 'count': 1139}
{'depth': 5708, 'type': 'decrease', 'count': 1139}
{'depth': 5710, 'type': 'increase', 'count': 1140}
{'depth': 5711, 'type': 'increase', 'count': 1141}
{'depth': 5713, 'type': 'increase', 'count': 1142}
{'depth': 5714, 'type': 'increase', 'count': 1143}
{'depth': 5715, 'type': 'increase', 'count': 1144}
{'depth': 5709, 'type': 'decrease', 'count': 1144}
{'depth': 5738, 'type': 'increase', 'count': 1145}
{'depth': 5714, 'type': 'decrease', 'count': 1145}
{'depth': 5718, 'type': 'increase', 'count': 1146}
{'depth': 5734, 'type': 'increase', 'count': 1147}
{'depth': 5735, 'type': 'increase', 'count': 1148}
{'depth': 5743, 'type': 'increase', 'count': 1149}
{'depth': 5738, 'type': 'decrease', 'count': 1149}
{'depth': 5739, 'type': 'increase', 'count': 1150}
{'depth': 5740, 'type': 'increase', 'count': 1151}
{'depth': 5749, 'type': 'increase', 'count': 1152}
{'depth': 5752, 'type': 'increase', 'count': 1153}
{'depth': 5768, 'type': 'increase', 'count': 1154}
{'depth': 5757, 'type': 'decrease', 'count': 1154}
{'depth': 5753, 'type': 'decrease', 'count': 1154}
{'depth': 5752, 'type': 'decrease', 'count': 1154}
{'depth': 5753, 'type': 'increase', 'count': 1155}
{'depth': 5754, 'type': 'increase', 'count': 1156}
{'depth': 5755, 'type': 'increase', 'count': 1157}
{'depth': 5758, 'type': 'increase', 'count': 1158}
{'depth': 5770, 'type': 'increase', 'count': 1159}
{'depth': 5769, 'type': 'decrease', 'count': 1159}
{'depth': 5768, 'type': 'decrease', 'count': 1159}
{'depth': 5781, 'type': 'increase', 'count': 1160}
{'depth': 5789, 'type': 'increase', 'count': 1161}
{'depth': 5798, 'type': 'increase', 'count': 1162}
{'depth': 5799, 'type': 'increase', 'count': 1163}
{'depth': 5814, 'type': 'increase', 'count': 1164}
{'depth': 5815, 'type': 'increase', 'count': 1165}
{'depth': 5824, 'type': 'increase', 'count': 1166}
{'depth': 5828, 'type': 'increase', 'count': 1167}
{'depth': 5829, 'type': 'increase', 'count': 1168}
{'depth': 5830, 'type': 'increase', 'count': 1169}
{'depth': 5831, 'type': 'increase', 'count': 1170}
{'depth': 5837, 'type': 'increase', 'count': 1171}
{'depth': 5835, 'type': 'decrease', 'count': 1171}
{'depth': 5836, 'type': 'increase', 'count': 1172}
{'depth': 5832, 'type': 'decrease', 'count': 1172}
{'depth': 5820, 'type': 'decrease', 'count': 1172}
{'depth': 5821, 'type': 'increase', 'count': 1173}
{'depth': 5822, 'type': 'increase', 'count': 1174}
{'depth': 5814, 'type': 'decrease', 'count': 1174}
{'depth': 5817, 'type': 'increase', 'count': 1175}
{'depth': 5818, 'type': 'increase', 'count': 1176}
{'depth': 5821, 'type': 'increase', 'count': 1177}
{'depth': 5818, 'type': 'decrease', 'count': 1177}
{'depth': 5811, 'type': 'decrease', 'count': 1177}
{'depth': 5814, 'type': 'increase', 'count': 1178}
{'depth': 5842, 'type': 'increase', 'count': 1179}
{'depth': 5844, 'type': 'increase', 'count': 1180}
{'depth': 5863, 'type': 'increase', 'count': 1181}
{'depth': 5874, 'type': 'increase', 'count': 1182}
{'depth': 5870, 'type': 'decrease', 'count': 1182}
{'depth': 5883, 'type': 'increase', 'count': 1183}
{'depth': 5878, 'type': 'decrease', 'count': 1183}
{'depth': 5890, 'type': 'increase', 'count': 1184}
{'depth': 5891, 'type': 'increase', 'count': 1185}
{'depth': 5900, 'type': 'increase', 'count': 1186}
{'depth': 5896, 'type': 'decrease', 'count': 1186}
{'depth': 5895, 'type': 'decrease', 'count': 1186}
{'depth': 5863, 'type': 'decrease', 'count': 1186}
{'depth': 5860, 'type': 'decrease', 'count': 1186}
{'depth': 5861, 'type': 'increase', 'count': 1187}
{'depth': 5859, 'type': 'decrease', 'count': 1187}
{'depth': 5861, 'type': 'increase', 'count': 1188}
{'depth': 5865, 'type': 'increase', 'count': 1189}
{'depth': 5862, 'type': 'decrease', 'count': 1189}
{'depth': 5864, 'type': 'increase', 'count': 1190}
{'depth': 5870, 'type': 'increase', 'count': 1191}
{'depth': 5890, 'type': 'increase', 'count': 1192}
{'depth': 5884, 'type': 'decrease', 'count': 1192}
{'depth': 5889, 'type': 'increase', 'count': 1193}
{'depth': 5893, 'type': 'increase', 'count': 1194}
{'depth': 5898, 'type': 'increase', 'count': 1195}
{'depth': 5902, 'type': 'increase', 'count': 1196}
{'depth': 5922, 'type': 'increase', 'count': 1197}
{'depth': 5924, 'type': 'increase', 'count': 1198}
{'depth': 5926, 'type': 'increase', 'count': 1199}
{'depth': 5907, 'type': 'decrease', 'count': 1199}
{'depth': 5909, 'type': 'increase', 'count': 1200}
{'depth': 5915, 'type': 'increase', 'count': 1201}
{'depth': 5914, 'type': 'decrease', 'count': 1201}
{'depth': 5923, 'type': 'increase', 'count': 1202}
{'depth': 5925, 'type': 'increase', 'count': 1203}
{'depth': 5930, 'type': 'increase', 'count': 1204}
{'depth': 5932, 'type': 'increase', 'count': 1205}
{'depth': 5934, 'type': 'increase', 'count': 1206}
{'depth': 5946, 'type': 'increase', 'count': 1207}
{'depth': 5947, 'type': 'increase', 'count': 1208}
{'depth': 5950, 'type': 'increase', 'count': 1209}
{'depth': 5945, 'type': 'decrease', 'count': 1209}
{'depth': 5957, 'type': 'increase', 'count': 1210}
{'depth': 5965, 'type': 'increase', 'count': 1211}
{'depth': 5966, 'type': 'increase', 'count': 1212}
{'depth': 5971, 'type': 'increase', 'count': 1213}
{'depth': 5967, 'type': 'decrease', 'count': 1213}
{'depth': 5973, 'type': 'increase', 'count': 1214}
{'depth': 5974, 'type': 'increase', 'count': 1215}
{'depth': 5977, 'type': 'increase', 'count': 1216}
{'depth': 5979, 'type': 'increase', 'count': 1217}
{'depth': 5984, 'type': 'increase', 'count': 1218}
{'depth': 5991, 'type': 'increase', 'count': 1219}
{'depth': 5992, 'type': 'increase', 'count': 1220}
{'depth': 5994, 'type': 'increase', 'count': 1221}
{'depth': 6002, 'type': 'increase', 'count': 1222}
{'depth': 6005, 'type': 'increase', 'count': 1223}
{'depth': 6006, 'type': 'increase', 'count': 1224}
{'depth': 6011, 'type': 'increase', 'count': 1225}
{'depth': 6012, 'type': 'increase', 'count': 1226}
{'depth': 6014, 'type': 'increase', 'count': 1227}
{'depth': 6000, 'type': 'decrease', 'count': 1227}
{'depth': 6019, 'type': 'increase', 'count': 1228}
{'depth': 6034, 'type': 'increase', 'count': 1229}
